Gene_ID	WT.0h.rep1	WT.0h.rep2	WT.0h.rep3	WT.3h.rep1	WT.3h.rep2	WT.3h.rep3	WT.24h.rep1	WT.24h.rep2	WT.24h.rep3
AT1G63730	1.824662223	1.240357908	0.93982591	1.631883662	1.950152925	2.281926948	3.701220615	3.481893674	3.551231481
AT1G63830	13.60368532	13.63680667	12.83720251	21.61550115	21.00320773	21.63599249	31.50051678	35.03778175	33.24067936
AT1G63880	8.144244572	9.520396324	10.58227253	41.33018742	45.25416307	50.26869711	44.10529103	52.41357083	48.26170638
AT1G63930	1.063697409	1.382143508	1.06254925	1.853750211	1.790104631	1.936926207	1.977269014	1.675069484	2.48312956
AT1G64160	0.05785456	0.052782349	0.59598115	0.688395304	0.595001539	0.670910112	1.624093192	3.006534972	2.171309872
AT1G64170	1.550196757	1.545849982	1.114126623	1.483493075	1.427445687	1.53924393	4.516635072	4.070542087	5.073805892
AT1G64220	5.087798066	7.426786979	5.415832623	5.717505439	6.104599126	4.648534056	14.45879335	9.934963512	10.21736862
AT1G64310	0.625624355	0.485158553	0.322239356	0.682378588	0.353880662	0.560617475	1.008219128	0.620681673	1.050420489
AT1G64320	0.558538805	0.487415477	0.475306819	0.890935569	1.248751476	1.203254325	1.742144577	1.422601233	1.271165217
AT1G64330	15.79429487	15.02713474	14.79821194	19.09149642	15.98570802	16.70362873	34.14605811	26.93308692	20.87314464
AT1G64380	3.770735069	2.507226577	1.9421866	27.69328681	25.53556822	28.33179342	15.21665093	7.155802318	10.41498307
AT1G64560	1.502543482	0.738129998	1.905015915	2.406700508	2.377355816	1.827717262	2.163046167	2.83937674	6.050066969
AT1G64561	0.737414427	1.513719016	1.139456677	1.279583811	1.13758376	0.583051546	1.054202193	2.612816279	2.54906136
AT1G64600	7.615697735	8.436876717	7.817192371	7.200820529	7.720425633	6.480285865	15.44023469	12.30986121	13.80751113
AT1G64760	6.839788781	7.007767813	7.213678531	32.56466226	27.04870151	31.36077321	17.18577136	15.54106403	14.87769833
AT1G64820	0.068781366	0	0.07085422	0.750209461	0.495164303	0.362555799	0.321805079	0.454919768	0.67931532
AT1G64890	2.751825649	1.724430721	2.090275397	6.421858011	5.717368835	6.329560112	75.25516058	77.79232466	81.15041873
AT1G64940	0.721606586	0.713203906	0.743353545	0.983834945	0.896742471	0.633947509	2.625899615	3.124984785	2.821067432
AT1G08733	1.255537265	0.190910351	0.64668761	2.904861634	1.291249308	1.87512982	4.024942425	3.163474334	3.203396308
AT1G65030	15.94381057	16.1146737	16.58532964	15.38301727	15.27200487	13.18305302	43.55483122	32.60308092	33.15322203
AT1G65220	51.70796604	52.79338235	53.62053173	65.74786827	66.00721263	69.01328257	103.7190048	108.6424749	108.8382842
AT1G65330	0	0	0	0.095291757	0.14825455	0.253285509	0.499592453	0.36321372	0.711865846
AT1G65390	0.569292878	0.382702505	0.462986511	21.86648731	21.6013385	22.52193692	1.775687726	3.567127814	3.314368466
AT1G65481	0.315474409	0.431724319	0.5958	0.886300235	0.432596864	0.609732898	3.990665553	2.38462503	2.700330018
AT1G08763	0	0.172166425	0.583194645	0.37423672	0.776314736	0.596832764	1.962035816	3.031183589	2.050173637
AT1G65485	0.191850426	0.350061124	0	0.285346852	0.295961024	0.707888522	0.498668992	0.815720276	0.56844001
AT1G65580	15.15666279	16.77762721	18.11495985	19.80385165	21.36829779	22.56558157	34.38204719	37.58746397	41.33762302
AT1G65690	13.31612185	11.01328393	11.32435645	15.79512294	12.07367992	14.08194545	24.71365258	26.92746318	32.1619965
AT1G65700	22.39757221	21.71998968	24.20199105	24.53810684	22.12184596	21.30044498	42.50255152	40.99308969	43.82916478
AT1G65790	0.07096826	0.064746348	0.091383776	0.949985519	0.602141558	0.80427891	0.221357887	0.184400812	0.157705664
AT1G65960	79.93428811	82.39204773	77.78469408	70.10360509	71.37386177	74.50456959	194.1131487	214.6545939	207.5491267
AT1G66060	0	0	0.06559449	0.063138097	0.065486672	0.100692644	1.721295225	12.6044074	8.647204757
AT1G66410	73.98995566	69.07120173	63.42605222	81.66686856	70.07878546	68.1240603	174.7516756	163.8128801	159.5127085
AT1G66500	4.592525688	5.626424901	3.717159294	25.40350552	33.80428657	30.74392963	8.935820516	10.10432099	12.47340155
AT1G66700	1.336064045	2.534089155	1.050356209	4.567031784	2.639654187	3.373021663	11.95366333	10.53098316	13.68171431
AT1G08847	20.14768034	26.73643312	26.41528686	36.92835866	35.16249097	25.96027481	44.01115635	46.72637678	44.01843397
AT1G08857	0.169870836	0.180807621	0.204155245	0.954477176	0.931747091	0.865564883	0.500410117	0.374508418	0.419429958
AT1G66890	13.86479563	15.64645519	13.7663972	15.73540928	18.03869742	15.20365294	24.89385572	24.20125751	24.74726761
AT1G67020	0.227811854	0.311758782	0.117338694	0.338833729	0.257720816	0.384264583	0.592142065	0.904048196	0.607492188
AT1G67025	0	0.027850451	0.03144677	0	0.031395081	0.128728635	0.126955259	0.346121309	0.361795348
AT1G67290	0	0	0	0.496831507	0.662544473	0.427615812	0.074422048	0	0.047130428
AT1G67300	17.53934727	14.50148792	14.62886231	15.24210643	15.01477672	13.00109778	42.35143322	29.68395948	28.49377186
AT1G67310	22.75851619	23.72719689	22.27041497	22.51584	24.45544085	24.56645295	44.26477559	46.12492813	53.63982648
AT1G67365	8.039373227	5.260640777	6.339749479	5.827457467	6.443370836	5.026743188	21.15581888	10.79163841	13.85400455
AT1G67370	0.266130976	0.375234517	0.299074177	0.2878744	0.174173178	0.255056737	5.383021342	3.223204269	2.413374561
AT1G67640	0.093449352	0.085256483	0.160442704	0.154434421	0.032035797	0.197033626	0.29147891	0.264888757	0.399943837
AT1G67660	10.85088569	10.61692957	8.683120269	10.19795061	8.733540775	10.51088812	30.31345336	26.98347744	26.15524549
AT1G67792	0.072202491	0.049404279	0.092973059	0.196881057	0.111384288	0.038058901	0.262742188	0.102331518	0.160448372
AT1G67810	3.338556744	3.315745897	2.133156308	1.96946645	2.173112299	1.425659154	3.910490766	6.548494915	6.594613898
AT1G67850	8.388652073	7.903812893	8.85912875	8.443563611	8.496869091	8.398023456	66.17077633	53.46606519	51.5673764
AT1G67970	3.109505904	2.974603162	1.43056278	9.130047953	6.178566595	7.638348348	17.73422426	25.01610725	23.85309642
AT1G67980	0.185506846	0.084621567	0.143323081	0.183941194	0	0.244457864	0.578616461	0.920206341	1.145092514
AT1G68050	0.143622344	0.06551536	0.172609116	45.50005597	54.57791587	52.48898233	66.34993352	71.44738884	64.9426543
AT1G68390	0.596139822	0.715625257	0.969640431	0.777774319	0.709900869	0.694620962	2.4792351	3.55747416	1.98323931
AT1G68470	7.312149714	6.04988694	5.977218361	5.078240712	4.81044998	4.088400899	18.46753621	14.74092418	13.91732246
AT1G68490	34.39216525	29.78454693	26.69176817	68.17942417	58.63042572	61.94036542	69.85395872	82.87673356	80.07428535
AT1G68500	3.651717899	3.096948088	3.020011912	8.822751208	9.20383055	8.18747292	120.9597998	139.4719086	188.8130676
AT1G68550	15.09442085	16.16925933	17.25220712	22.5714575	18.4780136	20.65540023	33.41608258	24.68335953	25.2123181
AT1G68570	84.08610409	67.96226581	72.17925147	68.02987058	63.92391525	66.93398412	213.613261	103.0668679	103.9249523
AT1G68568	0.315155103	0.095841634	0.270544074	0.781238091	0.378139136	0.60911576	1.802173586	0.29777643	0.985660402
AT1G68690	4.199808862	4.273712414	3.691035717	4.513820084	4.893155273	6.006607803	8.198744741	8.116809146	7.048559618
AT1G68765	0.179984533	0.328409944	0.061802901	0.892327438	1.480831577	1.201715296	1.309914085	1.813969098	1.95536792
AT1G68905	0	0	0	1.608048405	1.66786369	0.949820661	0.18734717	0.170256431	0.533899385
AT1G69030	13.59874974	15.84633834	15.27414546	19.95292714	19.91088865	18.31099161	29.11420902	27.57904012	27.69826424
AT1G69040	12.23717985	11.36955133	13.94998894	42.4017341	35.90497715	35.88024741	16.39494818	27.48191195	22.99447025
AT1G69120	0.029773689	0.081490133	0	0	0.030620561	0.094164664	0.185734888	0.281318716	0.235246545
AT1G69140	3.123342702	1.899675836	4.124962123	14.2143538	12.93109132	13.255275	2121.269556	2252.833097	2024.309178
AT1G69250	20.45931429	20.09961806	21.02280597	21.41083715	20.72324775	22.41086285	113.2432713	96.2660633	103.1449075
AT1G69280	0.931926956	0.88356537	0.677655749	1.630696974	0.902055855	1.001726353	1.880860039	1.968260263	1.768635708
AT1G69320	2.312514246	1.365146624	1.681557299	3.169731063	3.147737501	2.653024629	2.687191911	3.277492085	3.560262214
AT1G69570	1.049754186	1.03139119	0.859566796	8.273776024	11.73733119	11.37893034	4.561631507	7.044801375	6.699218835
AT1G69830	14.93408794	14.56443088	14.85366643	22.94505944	22.46597441	22.25863977	118.5339068	130.8563462	130.7116947
AT1G69870	83.84775309	82.97247843	61.41216337	84.09694467	77.25654883	77.81433235	673.1566519	441.5478126	509.133513
AT1G69890	2.077119811	3.641982076	2.808379466	10.49103249	11.51545662	13.82283096	10.291792	22.90699661	23.43147168
AT1G69900	0.913764826	2.299733673	2.109816693	4.499020673	4.180292235	5.348061249	3.505337213	3.185562952	3.236461115
AT1G69920	1.448728941	1.085695554	0.586295713	0.820858209	0.532120021	0.818190479	1.613838034	2.786569864	1.328626983
AT1G69930	0.19096795	0.174225453	0.196723125	0.426051463	0.49099943	0.352316182	1.886225785	2.43590434	2.404757486
AT1G70170	1.119795879	1.404729432	1.441928769	1.179741513	1.295602812	0.922280345	2.6559588	3.108012208	3.248757955
AT1G70185	0.461978103	0.421475671	0.317267116	0.916158142	0.791864066	0.487029704	1.921281363	1.600511495	2.281350486
AT1G70220	0	0	0.165338688	0.05304902	0	0	1.279368715	1.81981307	1.479506748
AT1G70420	6.583459299	6.451185165	6.153913735	164.5674471	183.7706285	186.9211358	59.57551979	62.93381653	75.41652827
AT1G70440	0.632872442	0.500402415	0.434630155	0.66936649	0.737656786	0.533752878	2.105599413	2.830409353	1.791818423
AT1G70530	11.09852377	13.72054271	17.35432341	19.26745563	23.3675197	24.35352084	15.97442954	28.40240201	27.9926181
AT1G70630	2.725325839	2.955850308	2.807458613	3.15586143	3.469254476	3.234761982	7.648553136	7.869185971	7.792617386
AT1G70640	0.875874098	0.542236029	0.451135098	86.69309784	85.63912028	104.4397378	76.16932896	55.27022517	57.1552325
AT1G70650	1.218106571	1.360400427	1.081738347	2.144932231	1.835932512	1.726974611	2.008883292	2.262185005	2.385369974
AT1G70780	131.6118411	119.4063578	113.3661597	339.2302677	291.9466188	297.7246305	294.0031222	265.1971723	311.5415705
AT1G70790	4.159472818	4.732344461	4.133597122	8.078907968	6.114713839	6.525953098	10.20101366	8.646233245	10.34269586
AT1G70800	2.290225721	1.956069246	2.158459054	15.17152148	11.27569818	16.38721572	49.29499845	35.63587003	35.27646188
AT1G70810	18.17373583	16.43950243	14.63772273	29.76165778	26.47402682	27.30055956	38.3258782	30.79209169	34.0678655
AT1G70820	4.870027347	5.468385826	5.221098555	25.98005338	26.17589893	24.67162191	39.72810102	66.79430903	68.44794149
AT1G70900	49.50735983	54.64303276	47.32865234	56.23118571	55.7887612	56.74779508	195.6840506	154.1933774	186.4474929
AT1G70910	0.168218931	0.076735441	0	0.333598372	0.519011067	0	0.524693533	0.397356987	1.07991318
AT1G70920	0.65579874	1.196607422	1.441199909	0.780316665	1.528757957	1.659265477	1.863686085	1.776289506	2.590783872
AT1G71000	0.086927203	0	0.044773458	0	0	0	5.558279856	2.258678283	5.752162214
AT1G09207	0.362905876	0	0	0.719685999	0.933070596	0.956462763	1.8865729	0.857235178	0
AT1G09217	0.247711409	0	0.127588327	0.368431138	0.764271667	1.175148044	1.158959104	3.159699305	2.568833316
AT1G71040	28.76113175	33.66301208	32.64456119	49.90200031	53.93095391	57.59841119	85.05516208	85.59678104	85.4032428
AT1G71060	2.471216204	3.211976365	2.75492578	6.142681969	4.317079661	5.246132744	8.869476978	9.243824708	6.385896358
AT1G71235	0	0	0	0.115117559	0	0	0.362120704	0.329086256	0.802640686
AT1G71240	10.68856056	10.91970568	11.41373344	14.37213927	14.55922684	13.12432112	75.46071781	78.59195566	100.927842
AT1G71250	0	0	0	0.080151945	0.124700089	0.127826332	0.042021795	0.038188358	0.159670844
AT1G71360	7.78535543	7.663546966	6.204933154	8.511927758	7.100766692	8.941888432	108.4871028	57.10614446	56.29276607
AT1G71410	15.94238566	16.90406448	17.65739484	22.82832618	23.80722112	24.52043856	26.34678451	33.15111549	26.61612539
AT1G71420	1.121338381	0.634277777	0.785489762	0.622649685	0.645810659	0.827501492	1.865375452	1.377355398	1.661225397
AT1G71697	12.83026273	13.00323911	13.35783201	17.98437267	18.51267151	20.01502953	27.47574141	36.49752202	38.5826035
AT1G71710	20.62818173	21.85742318	22.97500544	37.46984772	40.48463662	36.72236015	77.45162456	80.97845746	87.19464757
AT1G71770	0.080583137	0.165416111	0.16602332	0.079903026	0.145031625	0.212382259	0.209456463	0.304558088	0.298453072
AT1G71800	6.795553555	7.381746996	6.597452373	6.95634317	7.03912325	7.447524561	13.95281947	16.05206183	16.60997954
AT1G71950	52.51995186	47.53565643	50.7436517	61.15743452	65.14479353	66.70483834	257.5893346	304.8227441	364.8103089
AT1G09287	0.959055159	1.458288511	0.439092477	17.53994482	14.13745649	15.72762589	6.42596946	6.443873797	10.84024048
AT1G72150	73.65605907	92.32524829	132.79967	194.736637	245.5411829	258.764458	108.6432666	243.964702	251.6694512
AT1G72210	3.03285625	2.248155332	1.9960531	10.0033141	8.187694477	9.17008674	12.19703069	9.333147999	7.696471649
AT1G72330	5.914923212	6.995270451	6.118255265	6.033952738	6.208333134	6.28699304	11.38845836	11.63749024	12.76550424
AT1G72340	16.72115611	19.05378428	19.21522792	26.62052918	24.80171115	23.59749568	39.6877784	39.81246662	38.39140941
AT1G72390	14.28832277	14.59108631	14.6849351	16.2836203	18.15631181	18.7274517	25.21681789	25.26521717	24.2474966
AT1G72416	1.446694833	1.725971491	1.948845579	11.73335105	6.523624096	10.20673616	28.00003222	33.12150844	30.07849457
AT1G72540	0.589722049	0.504393824	0.759368027	1.863874287	1.781581669	1.398826791	1.609482506	1.14923091	1.383284769
AT1G72660	0.131647743	0.024021191	0.216984309	1.279259208	1.624707399	0.971506064	0.574873508	0.572185997	0.442071941
AT1G72700	12.63115893	12.02977746	11.98769392	15.89694797	15.39049051	15.37916516	27.42952975	26.04459904	26.30415359
AT1G72710	72.48722256	70.52589315	71.37980424	80.39963091	81.7933083	80.0478867	106.8122599	138.340955	132.7589672
AT1G72840	1.806023774	1.82702652	1.987013005	2.777538154	2.198547591	2.953078781	2.605828818	3.285175228	4.028513539
AT1G72850	0.241054268	0.565510156	0.532111902	0.717059408	0.708316365	1.089110883	0.572857173	1.008659202	0.952303614
AT1G72950	0.590907023	0.856219497	0.751942191	2.24028177	1.715899951	1.868850082	1.553990189	1.412227491	1.407520414
AT1G73030	39.17844275	43.10651358	43.93656169	52.71852565	53.37163807	53.57525653	91.94384617	102.3194616	105.6003669
AT1G73065	0	0	0	0.902764017	1.404516791	2.079607341	0.157766038	0.143373837	0.449599482
AT1G73066	0.452445861	0.763641403	0.419473045	7.222899199	5.839704079	5.127541002	1.481790345	2.137482658	2.41302041
AT1G09367	1.82089615	1.661254982	1.406829187	3.159674058	2.106775187	1.439728159	4.732981136	3.871093593	3.821595595
AT1G73210	3.107190962	2.710445694	3.958923732	4.107955589	3.980447797	5.114664532	7.991380123	10.68752555	9.987059077
AT1G73400	3.345866314	3.347255203	2.947522957	5.079402342	4.200435722	4.476024583	5.589926408	4.70934285	6.084886184
AT1G73480	67.85997812	62.39742042	57.62815978	130.8044721	138.2769046	137.2195409	255.2159699	240.8205002	259.3680466
AT1G73510	0	0.104056631	0.058746713	11.47899169	16.59799294	12.44494692	0.118584582	0.323300124	0.281617258
AT1G73630	8.31871187	8.494091954	7.71814569	23.81686979	21.24667121	24.68323755	42.84403051	35.08366918	28.02121611
AT1G73700	1.481865661	1.103630932	0.965760363	1.199476666	1.275196481	1.052109039	8.521020933	5.657752174	2.867375716
AT1G73810	1.340348391	1.191482878	0.885091211	1.703892349	2.226763708	2.355052022	49.06064062	55.56087488	60.07959168
AT1G73965	0.616336583	0.506071144	0.507928828	0.550021307	0.760640923	0.324879276	1.025291875	1.048229619	0.730465666
AT1G74010	2.620638579	2.988603232	3.481084315	3.38491518	3.014345007	3.23532268	4.37384064	5.929675146	5.312742315
AT1G74080	0.099671332	0.090932971	0.308025341	0.329433732	0.273350259	0.45533016	0.656314798	0.910359611	1.214091302
AT1G09437	0	0	0	0.31472507	0.326432037	0.669231438	0	0.599802473	0.470223311
AT1G74400	0.885589425	0.775630312	0.802804915	1.510358092	1.420814938	1.792535264	2.614931694	2.175563407	1.854252607
AT1G74750	3.00188149	4.126810118	3.911327001	4.335699449	4.891695301	4.508562349	12.18498868	9.027098511	9.435888966
AT1G74800	8.27460631	7.425400349	8.144689963	7.993405662	7.912076294	7.620129547	17.68982628	13.75071807	14.16288734
AT1G74840	79.38986625	85.0570552	86.41708728	73.39129047	89.2633417	91.56705763	254.8697519	589.6460947	670.5339123
AT1G09527	0	0.10663461	0.361212899	0.811267664	0.721238352	0.369659933	0.85065742	0.773056228	1.154377048
AT1G75140	5.683797268	5.861856865	6.479940499	7.863426312	7.809356566	7.365674192	9.740106373	13.16060102	9.962423842
AT1G75180	35.78409947	37.91246462	36.12881165	65.19255019	72.23988873	69.88234711	66.51932834	67.78413734	62.16984183
AT1G09543	1.19709164	1.593934799	0.699906291	3.94593424	4.159261072	3.85423486	2.590156385	2.598427328	2.460463997
AT1G75190	3.797234654	5.567664236	7.730207764	22.23252986	24.68670716	23.25637542	18.00099498	30.96650072	30.27042086
AT1G75200	22.01428651	20.60696865	21.97401479	22.24364536	21.93789624	23.13835727	40.36961591	34.87545749	41.46051782
AT1G75370	23.03451949	23.05367326	29.25751807	30.99877295	32.66730845	32.86983395	126.3677394	116.3789377	119.7515909
AT1G75380	49.44947303	53.73630436	65.7148224	84.97248175	88.36193534	95.64668614	56.26797145	146.3136532	113.736869
AT1G75390	17.37768282	17.69597698	14.47606845	15.85724621	14.98151244	14.8980566	53.87367223	53.5594785	33.5049353
AT1G75394	0.066193291	0.120780018	0	0.262538515	0.068076069	0.27913097	1.10114255	1.438493112	0.915256088
AT1G75410	25.7057895	30.07509087	29.91278128	39.2391496	45.4462944	45.68296695	47.39533972	57.88034702	63.79216751
AT1G75670	11.82575365	11.83644175	10.64459252	11.83979002	12.47699799	10.32866927	24.27223512	21.4071095	22.52771917
AT1G75750	143.3955718	142.2241922	144.4813575	135.4146025	99.51001467	110.7870818	206.1686583	282.3962776	324.9929854
AT1G75800	43.09917011	44.81880816	43.61418016	78.40862884	78.06971575	82.91483132	98.92458003	108.2195811	104.1019253
AT1G75860	15.13939321	14.0568673	15.20082054	46.13697521	40.44261496	46.42644821	59.37549304	55.84209752	56.21321734
AT1G75880	2.40979945	3.189413996	2.342568418	5.519318527	5.72462305	6.369078658	7.410566932	8.434207404	8.011633408
AT1G75900	13.53285064	12.45376184	15.75903897	17.00666159	16.64081686	18.85684773	44.87155891	37.22014062	46.8959786
AT1G76160	55.0908552	57.18707052	64.05803188	85.25324922	83.01736891	86.31704711	211.2294345	243.1779297	251.8177248
AT1G76180	522.1604573	529.7358447	524.8710688	928.499665	937.2095768	975.1003543	1980.029444	1859.926195	2267.462556
AT1G76190	1.021565753	1.180537497	1.192666214	3.579068365	3.922325108	4.236050568	1.77020948	2.573955495	2.286939096
AT1G76240	4.352801831	4.973618845	3.395636573	21.49651679	24.73001797	28.46863124	8.43611491	7.826250021	7.596327401
AT1G76270	6.391628772	6.44508064	5.706352097	7.627458639	7.011658589	6.998298329	26.65155177	31.04347166	27.08904881
AT1G76360	13.15854237	13.10307204	11.55424288	18.09287567	19.07536669	19.09214632	28.24369692	28.40706565	27.69409565
AT1G76580	6.541123528	6.291199106	7.103579419	12.2164467	12.49525822	12.71158621	77.85448499	78.03717096	76.35612521
AT1G76590	5.373580766	4.768155257	5.19429273	9.890067919	11.43137213	10.51512098	103.4347711	144.9106823	167.7580024
AT1G76600	8.887622055	10.81123813	10.04996677	32.66744003	39.50341716	40.60146773	13.64831509	20.12511452	17.00070167
AT1G76620	6.371429968	5.968140262	4.158518516	9.042446512	6.802757992	6.281100825	17.69877669	8.455697094	9.679240578
AT1G76640	0.084658304	0	0.174419279	0.923381792	0.957729231	0.535494323	0.352078205	0.319959884	0.668898413
AT1G76650	4.442216439	5.387786173	2.476472728	299.1067196	288.3035918	350.4614412	9.508859381	12.64115424	11.66513701
AT1G76700	12.47640804	14.06252848	12.78733237	16.3799745	16.76187781	18.11446166	24.46573876	27.09844052	29.47982482
AT1G76790	18.14449912	18.80007098	16.70121891	29.40967944	27.62079664	22.28320868	76.95620043	74.87505018	77.4426903
AT1G76820	1.924050365	1.865843034	1.191993203	1.734374219	2.034127767	2.085123541	3.944928119	3.152811859	3.136122494
